StichtagDatJahr,DatenstandCd,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2023,P,70892,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Grosspudel,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,apricot,1
2023,P,70894,40,40- bis 49-Jährige,5,1,männlich,1,3,Kreis 3,3,33,Friesenberg,33,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2023,P,70927,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Podenco Ibicenco,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2018,4,4-Jährige,4,2,weiblich,2,rot/weiss,1
2023,P,71024,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Lagotto Romagnolo,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,bianco-aranico,1
2023,P,71470,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Golden Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,golden,1
2023,P,71555,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Braque d'Auvergne,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2018,4,4-Jährige,4,1,männlich,1,schwarz/weiss,1
2023,P,71670,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Deutscher Schäfer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,braun,1
2023,P,71729,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,hellbraun,1
2023,P,71861,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Welsh Corgi Pembroke,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2022,0,0-Jährige,0,1,männlich,1,tricolor,1
2023,P,71885,80,80- bis 89-Jährige,9,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,9,9-Jährige,9,2,weiblich,2,weiss/braun,1
2023,P,71893,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,tricolor,1
2023,P,71893,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Mittelpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,schwarz,1
2023,P,71941,40,40- bis 49-Jährige,5,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Border Collie,Berner Sennenhund,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2023,P,71991,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,63,Oberstrass,63,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,schwarz/weiss,1
2023,P,72220,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,4,4-Jährige,4,2,weiblich,2,rot,1
2023,P,72513,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Barbet,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,braun/weiss,1
2023,P,72580,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Prager Rattler,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2013,9,9-Jährige,9,1,männlich,1,hellbraun,1
2023,P,80007,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz,1
2023,P,80011,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,weiss,1
2023,P,80011,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,black/tan,1
2023,P,80021,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2011,11,11-Jährige,11,2,weiblich,2,schwarz,1
2023,P,80023,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2010,12,12-Jährige,12,1,männlich,1,tricolor,1
2023,P,80023,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,2,weiblich,2,schwarz/weiss,1
2023,P,80028,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Border Collie,Deutscher Schäfer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2015,7,7-Jährige,7,2,weiblich,2,tricolor,1
2023,P,80059,80,80- bis 89-Jährige,9,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2007,15,15-Jährige,15,2,weiblich,2,weiss,1
2023,P,80068,60,60- bis 69-Jährige,7,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Bayerischer Gebirgsschweisshund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2011,11,11-Jährige,11,1,männlich,1,hirschrot mit Maske,1
2023,P,80096,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,weiss,1
2023,P,80096,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Shih Tzu,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2014,8,8-Jährige,8,1,männlich,1,beige,1
2023,P,80106,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz,1
2023,P,80127,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,American Bulldog,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,weiss/braun,1
2023,P,80134,70,70- bis 79-Jährige,8,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,weiss,1
2023,P,80162,60,60- bis 69-Jährige,7,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Spitz,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2004,18,18-Jährige,18,1,männlich,1,schwarz/weiss,1
2023,P,80185,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2010,12,12-Jährige,12,2,weiblich,2,blondfarben,1
2023,P,80205,50,50- bis 59-Jährige,6,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Beauceron Berge de Beauce,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz/braun,1
2023,P,80226,80,80- bis 89-Jährige,9,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2018,4,4-Jährige,4,2,weiblich,2,blondfarben,1
2023,P,80230,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2017,5,5-Jährige,5,2,weiblich,2,beige,1
2023,P,80267,50,50- bis 59-Jährige,6,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,English Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,2,weiblich,2,weiss/schwarz/braun,1
2023,P,80272,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Foxterrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,schwarz/weiss,1
2023,P,80319,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Deutscher Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2010,12,12-Jährige,12,1,männlich,1,schwarz/braun,1
2023,P,80335,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Border Collie,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2023,P,80335,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Irish Setter,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2008,14,14-Jährige,14,1,männlich,1,braun,1
2023,P,80370,60,60- bis 69-Jährige,7,1,männlich,1,12,Kreis 12,12,121,Saatlen,121,Deutscher Schäfer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz/braun,1
2023,P,80382,60,60- bis 69-Jährige,7,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,tricolor,1
2023,P,80404,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Deutscher Wachtelhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,braun schimmel,1
2023,P,80406,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2008,14,14-Jährige,14,2,weiblich,2,schwarz,1
2023,P,80407,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,schwarz,1
2023,P,80416,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Labrador,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz,1
2023,P,80418,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Labrador,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,4,4-Jährige,4,1,männlich,1,gelb,1
2023,P,80434,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Toypudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2013,9,9-Jährige,9,2,weiblich,2,schwarz,1
2023,P,80500,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Deutscher Boxer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,gelb/weiss,1
2023,P,80513,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Parson Jack Russell Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,2,weiblich,2,tricolor,1
2023,P,80525,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,1,männlich,1,schwarz,1
2023,P,80538,70,70- bis 79-Jährige,8,2,weiblich,2,2,Kreis 2,2,24,Enge,24,English Cocker Spaniel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,1,männlich,1,schwarz/weiss,1
2023,P,80545,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Border Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2010,12,12-Jährige,12,2,weiblich,2,red grizzle,1
2023,P,80545,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Holländischer Schäfer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,gestromt,1
2023,P,80571,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,9,9-Jährige,9,2,weiblich,2,schwarz/braun,1
2023,P,80575,80,80- bis 89-Jährige,9,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2008,14,14-Jährige,14,2,weiblich,2,weiss/beige,1
2023,P,80602,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Bolonka Zwetna,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,1,männlich,1,weiss,1
2023,P,80604,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,braun,1
2023,P,80604,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,schwarz,1
2023,P,80628,70,70- bis 79-Jährige,8,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,schwarz,1
2023,P,80631,80,80- bis 89-Jährige,9,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,braun/schwarz,1
2023,P,80648,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Groenendael,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,schwarz,1
2023,P,80648,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2014,8,8-Jährige,8,1,männlich,1,fauve,1
2023,P,80653,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Groenendael,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,schwarz,1
2023,P,80656,70,70- bis 79-Jährige,8,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Epagneul Breton (Bretonischer Vorstehhund),Keine,1,Rassehund,1,I,Rassentypenliste I,2,2008,14,14-Jährige,14,2,weiblich,2,weiss/braun,1
2023,P,80659,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,English Springer Spaniel,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,1,männlich,1,schwarz/weiss,1
2023,P,80661,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2014,8,8-Jährige,8,2,weiblich,2,schwarz/beige,1
2023,P,80698,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Toypudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2016,6,6-Jährige,6,1,männlich,1,rot,1
2023,P,80698,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Toypudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,weiss,1
2023,P,80700,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Podenco,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,braun/schwarz,1
2023,P,80700,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2007,15,15-Jährige,15,2,weiblich,2,braun/weiss,1
2023,P,80713,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,2,weiblich,2,rot,1
2023,P,80715,70,70- bis 79-Jährige,8,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2007,15,15-Jährige,15,1,männlich,1,rehbraun,1
2023,P,80719,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2004,18,18-Jährige,18,1,männlich,1,weiss/schwarz/braun,1
2023,P,80734,80,80- bis 89-Jährige,9,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Podenco,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,braun/weiss,1
2023,P,80746,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2016,6,6-Jährige,6,1,männlich,1,schwarz/rot,1
2023,P,80753,80,80- bis 89-Jährige,9,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2011,11,11-Jährige,11,2,weiblich,2,braun,1
2023,P,80755,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,West Highland White Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,2,weiblich,2,weiss,1
2023,P,80760,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Epagneul Breton (Bretonischer Vorstehhund),Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,weiss/orange,1
2023,P,80761,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Appenzeller Sennenhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2008,14,14-Jährige,14,1,männlich,1,tricolor,1
2023,P,80761,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Appenzeller Sennenhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2011,11,11-Jährige,11,2,weiblich,2,tricolor,1
2023,P,80762,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Golden Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,golden,1
2023,P,80763,80,80- bis 89-Jährige,9,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Berner Sennenhund,Deutscher Schäfer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,tricolor,1
2023,P,80767,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,tricolor,1
2023,P,80778,60,60- bis 69-Jährige,7,1,männlich,1,2,Kreis 2,2,23,Leimbach,23,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2014,8,8-Jährige,8,2,weiblich,2,schwarz/braun,1
2023,P,80784,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,7,7-Jährige,7,1,männlich,1,beige,1
2023,P,80797,80,80- bis 89-Jährige,9,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Shih Tzu,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,tricolor,1
2023,P,80840,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Dalmatiner,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2012,10,10-Jährige,10,1,männlich,1,schwarz/weiss,1
2023,P,80853,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Labrador,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2015,7,7-Jährige,7,2,weiblich,2,schwarz,1
2023,P,80876,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Zwergschnauzer,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,schwarz/weiss,1
2023,P,80879,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Nova Scotia Duck Tolling Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,rot/weiss,1
2023,P,80881,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Mops,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2010,12,12-Jährige,12,1,männlich,1,beige,1
2023,P,80883,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Galgo Espanol,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,2,weiblich,2,braun gestromt,1
2023,P,80883,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,4,4-Jährige,4,2,weiblich,2,beige,1
2023,P,80884,80,80- bis 89-Jährige,9,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Cocker Spaniel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2014,8,8-Jährige,8,2,weiblich,2,rot,1
2023,P,80888,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,fawn,1
2023,P,80899,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,tricolor,1
2023,P,80904,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,82,Mühlebach,82,Border Collie,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,tricolor,1
2023,P,80940,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2004,18,18-Jährige,18,1,männlich,1,grau/weiss,1
2023,P,80940,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2011,11,11-Jährige,11,2,weiblich,2,schwarz/braun,1
2023,P,80950,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Rhodesian Ridgeback,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,2,weiblich,2,red-wheaten,1
2023,P,80952,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,82,Mühlebach,82,Labrador Retriever,Grosspudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,80957,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Riesenschnauzer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz,1
2023,P,80959,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Spinone,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,braun schimmel,1
2023,P,80971,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Golden Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,golden,1
2023,P,80978,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,tricolor,1
2023,P,80982,70,70- bis 79-Jährige,8,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2013,9,9-Jährige,9,2,weiblich,2,gestromt,1
2023,P,80994,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Labrador,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2018,4,4-Jährige,4,1,männlich,1,braun,1
